Project.name,Experiment.name,Experiment.date,Colony.name,Colony.country,Colony.latitude,Colony.longitude,Colony.species,Colony.ed5,Colony.ed50,Colony.ed95,BioSample.name,BioSample.collection_date,Observation.condition,Observation.temperature,Observation.timepoint,Observation.pam_value,Publication.title,Publication.year,Publication.doi
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_4,MV,3.090909727,72.96750567,Diploastrea,35.53,37.92,40.47,20241214_MV_MarHE Coral Garden_Diploastrea_4_39.5_T1,2024-12-14,deep,39.5,T1,0.086,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_5,MV,3.090909727,72.96750567,Diploastrea,36.22,37.31,38.42,20241214_MV_MarHE Coral Garden_Diploastrea_5_39.5_T1,2024-12-14,deep,39.5,T1,0.0,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_6,MV,3.090909727,72.96750567,Diploastrea,33.26,36.64,40.35,20241214_MV_MarHE Coral Garden_Diploastrea_6_39.5_T1,2024-12-14,deep,39.5,T1,0.045,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_7,MV,3.090909727,72.96750567,Diploastrea,34.56,37.2,40.04,20241214_MV_MarHE Coral Garden_Diploastrea_7_39.5_T1,2024-12-14,deep,39.5,T1,0.077,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_8,MV,3.090909727,72.96750567,Diploastrea,35.7,37.15,38.65,20241214_MV_MarHE Coral Garden_Diploastrea_8_39.5_T1,2024-12-14,deep,39.5,T1,0.0,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_1,MV,3.090909727,72.96750567,Diploastrea,33.58,36.55,39.78,20241214_MV_MarHE Coral Garden_Diploastrea_1_37.0_T1,2024-12-14,deep,37.0,T1,0.281,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_2,MV,3.090909727,72.96750567,Diploastrea,35.46,37.12,38.86,20241214_MV_MarHE Coral Garden_Diploastrea_2_37.0_T1,2024-12-14,deep,37.0,T1,0.373,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_3,MV,3.090909727,72.96750567,Diploastrea,35.5,37.81,40.28,20241214_MV_MarHE Coral Garden_Diploastrea_3_37.0_T1,2024-12-14,deep,37.0,T1,0.47,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_4,MV,3.090909727,72.96750567,Diploastrea,35.53,37.92,40.47,20241214_MV_MarHE Coral Garden_Diploastrea_4_37.0_T1,2024-12-14,deep,37.0,T1,0.477,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_5,MV,3.090909727,72.96750567,Diploastrea,36.22,37.31,38.42,20241214_MV_MarHE Coral Garden_Diploastrea_5_37.0_T1,2024-12-14,deep,37.0,T1,0.418,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_6,MV,3.090909727,72.96750567,Diploastrea,33.26,36.64,40.35,20241214_MV_MarHE Coral Garden_Diploastrea_6_37.0_T1,2024-12-14,deep,37.0,T1,0.281,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_7,MV,3.090909727,72.96750567,Diploastrea,34.56,37.2,40.04,20241214_MV_MarHE Coral Garden_Diploastrea_7_37.0_T1,2024-12-14,deep,37.0,T1,0.287,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_8,MV,3.090909727,72.96750567,Diploastrea,35.7,37.15,38.65,20241214_MV_MarHE Coral Garden_Diploastrea_8_37.0_T1,2024-12-14,deep,37.0,T1,0.358,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_1,MV,3.090909727,72.96750567,Diploastrea,33.58,36.55,39.78,20241214_MV_MarHE Coral Garden_Diploastrea_1_34.0_T1,2024-12-14,deep,34.0,T1,0.586,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_2,MV,3.090909727,72.96750567,Diploastrea,35.46,37.12,38.86,20241214_MV_MarHE Coral Garden_Diploastrea_2_34.0_T1,2024-12-14,deep,34.0,T1,0.622,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_3,MV,3.090909727,72.96750567,Diploastrea,35.5,37.81,40.28,20241214_MV_MarHE Coral Garden_Diploastrea_3_34.0_T1,2024-12-14,deep,34.0,T1,0.593,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_4,MV,3.090909727,72.96750567,Diploastrea,35.53,37.92,40.47,20241214_MV_MarHE Coral Garden_Diploastrea_4_34.0_T1,2024-12-14,deep,34.0,T1,0.626,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_5,MV,3.090909727,72.96750567,Diploastrea,36.22,37.31,38.42,20241214_MV_MarHE Coral Garden_Diploastrea_5_34.0_T1,2024-12-14,deep,34.0,T1,0.603,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_6,MV,3.090909727,72.96750567,Diploastrea,33.26,36.64,40.35,20241214_MV_MarHE Coral Garden_Diploastrea_6_34.0_T1,2024-12-14,deep,34.0,T1,0.571,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_7,MV,3.090909727,72.96750567,Diploastrea,34.56,37.2,40.04,20241214_MV_MarHE Coral Garden_Diploastrea_7_34.0_T1,2024-12-14,deep,34.0,T1,0.607,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_8,MV,3.090909727,72.96750567,Diploastrea,35.7,37.15,38.65,20241214_MV_MarHE Coral Garden_Diploastrea_8_34.0_T1,2024-12-14,deep,34.0,T1,0.589,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_1,MV,3.090909727,72.96750567,Diploastrea,33.58,36.55,39.78,20241214_MV_MarHE Coral Garden_Diploastrea_1_29.5_T1,2024-12-14,deep,29.5,T1,0.685,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_2,MV,3.090909727,72.96750567,Diploastrea,35.46,37.12,38.86,20241214_MV_MarHE Coral Garden_Diploastrea_2_29.5_T1,2024-12-14,deep,29.5,T1,0.719,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_3,MV,3.090909727,72.96750567,Diploastrea,35.5,37.81,40.28,20241214_MV_MarHE Coral Garden_Diploastrea_3_29.5_T1,2024-12-14,deep,29.5,T1,0.673,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_4,MV,3.090909727,72.96750567,Diploastrea,35.53,37.92,40.47,20241214_MV_MarHE Coral Garden_Diploastrea_4_29.5_T1,2024-12-14,deep,29.5,T1,0.637,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_5,MV,3.090909727,72.96750567,Diploastrea,36.22,37.31,38.42,20241214_MV_MarHE Coral Garden_Diploastrea_5_29.5_T1,2024-12-14,deep,29.5,T1,0.601,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_6,MV,3.090909727,72.96750567,Diploastrea,33.26,36.64,40.35,20241214_MV_MarHE Coral Garden_Diploastrea_6_29.5_T1,2024-12-14,deep,29.5,T1,0.648,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_7,MV,3.090909727,72.96750567,Diploastrea,34.56,37.2,40.04,20241214_MV_MarHE Coral Garden_Diploastrea_7_29.5_T1,2024-12-14,deep,29.5,T1,0.487,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_8,MV,3.090909727,72.96750567,Diploastrea,35.7,37.15,38.65,20241214_MV_MarHE Coral Garden_Diploastrea_8_29.5_T1,2024-12-14,deep,29.5,T1,0.659,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_1,MV,3.090909727,72.96750567,Diploastrea,35.84,37.37,38.96,20241214_MV_MarHE Coral Garden_Diploastrea_1_39.5_T2,2024-12-14,deep,39.5,T2,0.012,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_2,MV,3.090909727,72.96750567,Diploastrea,34.45,37.84,41.58,20241214_MV_MarHE Coral Garden_Diploastrea_2_39.5_T2,2024-12-14,deep,39.5,T2,0.132,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_3,MV,3.090909727,72.96750567,Diploastrea,36.84,38.05,39.31,20241214_MV_MarHE Coral Garden_Diploastrea_3_39.5_T2,2024-12-14,deep,39.5,T2,0.019,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_4,MV,3.090909727,72.96750567,Diploastrea,36.98,38.19,39.45,20241214_MV_MarHE Coral Garden_Diploastrea_4_39.5_T2,2024-12-14,deep,39.5,T2,0.027,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_5,MV,3.090909727,72.96750567,Diploastrea,36.0,37.63,39.34,20241214_MV_MarHE Coral Garden_Diploastrea_5_39.5_T2,2024-12-14,deep,39.5,T2,0.023,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_6,MV,3.090909727,72.96750567,Diploastrea,35.2,37.4,39.75,20241214_MV_MarHE Coral Garden_Diploastrea_6_39.5_T2,2024-12-14,deep,39.5,T2,0.034,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_7,MV,3.090909727,72.96750567,Diploastrea,36.98,38.26,39.59,20241214_MV_MarHE Coral Garden_Diploastrea_7_39.5_T2,2024-12-14,deep,39.5,T2,0.032,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_8,MV,3.090909727,72.96750567,Diploastrea,36.53,37.59,38.68,20241214_MV_MarHE Coral Garden_Diploastrea_8_39.5_T2,2024-12-14,deep,39.5,T2,0.0,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_1,MV,3.090909727,72.96750567,Diploastrea,35.84,37.37,38.96,20241214_MV_MarHE Coral Garden_Diploastrea_1_37.0_T2,2024-12-14,deep,37.0,T2,0.378,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_2,MV,3.090909727,72.96750567,Diploastrea,34.45,37.84,41.58,20241214_MV_MarHE Coral Garden_Diploastrea_2_37.0_T2,2024-12-14,deep,37.0,T2,0.401,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_3,MV,3.090909727,72.96750567,Diploastrea,36.84,38.05,39.31,20241214_MV_MarHE Coral Garden_Diploastrea_3_37.0_T2,2024-12-14,deep,37.0,T2,0.538,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_4,MV,3.090909727,72.96750567,Diploastrea,36.98,38.19,39.45,20241214_MV_MarHE Coral Garden_Diploastrea_4_37.0_T2,2024-12-14,deep,37.0,T2,0.574,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_5,MV,3.090909727,72.96750567,Diploastrea,36.0,37.63,39.34,20241214_MV_MarHE Coral Garden_Diploastrea_5_37.0_T2,2024-12-14,deep,37.0,T2,0.452,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_6,MV,3.090909727,72.96750567,Diploastrea,35.2,37.4,39.75,20241214_MV_MarHE Coral Garden_Diploastrea_6_37.0_T2,2024-12-14,deep,37.0,T2,0.344,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_7,MV,3.090909727,72.96750567,Diploastrea,36.98,38.26,39.59,20241214_MV_MarHE Coral Garden_Diploastrea_7_37.0_T2,2024-12-14,deep,37.0,T2,0.501,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_8,MV,3.090909727,72.96750567,Diploastrea,36.53,37.59,38.68,20241214_MV_MarHE Coral Garden_Diploastrea_8_37.0_T2,2024-12-14,deep,37.0,T2,0.484,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_1,MV,3.090909727,72.96750567,Diploastrea,35.84,37.37,38.96,20241214_MV_MarHE Coral Garden_Diploastrea_1_34.0_T2,2024-12-14,deep,34.0,T2,0.579,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_2,MV,3.090909727,72.96750567,Diploastrea,34.45,37.84,41.58,20241214_MV_MarHE Coral Garden_Diploastrea_2_34.0_T2,2024-12-14,deep,34.0,T2,0.611,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_3,MV,3.090909727,72.96750567,Diploastrea,36.84,38.05,39.31,20241214_MV_MarHE Coral Garden_Diploastrea_3_34.0_T2,2024-12-14,deep,34.0,T2,0.581,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_4,MV,3.090909727,72.96750567,Diploastrea,36.98,38.19,39.45,20241214_MV_MarHE Coral Garden_Diploastrea_4_34.0_T2,2024-12-14,deep,34.0,T2,0.602,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_5,MV,3.090909727,72.96750567,Diploastrea,36.0,37.63,39.34,20241214_MV_MarHE Coral Garden_Diploastrea_5_34.0_T2,2024-12-14,deep,34.0,T2,0.596,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_6,MV,3.090909727,72.96750567,Diploastrea,35.2,37.4,39.75,20241214_MV_MarHE Coral Garden_Diploastrea_6_34.0_T2,2024-12-14,deep,34.0,T2,0.529,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_7,MV,3.090909727,72.96750567,Diploastrea,36.98,38.26,39.59,20241214_MV_MarHE Coral Garden_Diploastrea_7_34.0_T2,2024-12-14,deep,34.0,T2,0.584,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_8,MV,3.090909727,72.96750567,Diploastrea,36.53,37.59,38.68,20241214_MV_MarHE Coral Garden_Diploastrea_8_34.0_T2,2024-12-14,deep,34.0,T2,0.564,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_1,MV,3.090909727,72.96750567,Diploastrea,35.84,37.37,38.96,20241214_MV_MarHE Coral Garden_Diploastrea_1_29.5_T2,2024-12-14,deep,29.5,T2,0.553,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_2,MV,3.090909727,72.96750567,Diploastrea,34.45,37.84,41.58,20241214_MV_MarHE Coral Garden_Diploastrea_2_29.5_T2,2024-12-14,deep,29.5,T2,0.592,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_3,MV,3.090909727,72.96750567,Diploastrea,36.84,38.05,39.31,20241214_MV_MarHE Coral Garden_Diploastrea_3_29.5_T2,2024-12-14,deep,29.5,T2,0.579,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_4,MV,3.090909727,72.96750567,Diploastrea,36.98,38.19,39.45,20241214_MV_MarHE Coral Garden_Diploastrea_4_29.5_T2,2024-12-14,deep,29.5,T2,0.61,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_5,MV,3.090909727,72.96750567,Diploastrea,36.0,37.63,39.34,20241214_MV_MarHE Coral Garden_Diploastrea_5_29.5_T2,2024-12-14,deep,29.5,T2,0.601,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_6,MV,3.090909727,72.96750567,Diploastrea,35.2,37.4,39.75,20241214_MV_MarHE Coral Garden_Diploastrea_6_29.5_T2,2024-12-14,deep,29.5,T2,0.556,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_7,MV,3.090909727,72.96750567,Diploastrea,36.98,38.26,39.59,20241214_MV_MarHE Coral Garden_Diploastrea_7_29.5_T2,2024-12-14,deep,29.5,T2,0.474,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_8,MV,3.090909727,72.96750567,Diploastrea,36.53,37.59,38.68,20241214_MV_MarHE Coral Garden_Diploastrea_8_29.5_T2,2024-12-14,deep,29.5,T2,0.592,No publications available,2026,No doi available
